Intensity(µW/cm2/nm),Mac,,,,,,iOS,,,,,,,,
Wavelength,Full Brightness White Screen,Minimum Brightness White Screen,Full Brightness (1200K),Minimum Brightness (1200K),"Black, max brightness","Black, min brightness",White,White Medium,White Darkest,Black: Bright,Black: Medium,"Black, Blackest",Red,Red (Med),Red (Dark)
261.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
